begin_time_str,begin_time_seconds,end_time_str,end_time_seconds,f_scale,begin_lat,begin_lon,end_lat,end_lon
2018-01-13 03:02:00 +0000,1515812520,2018-01-13 03:02:00 +0000,1515812520,-1,37.45,-78,37.45,-78
2018-01-22 00:59:00 +0000,1516582740,2018-01-22 00:59:00 +0000,1516582740,-1,35.11,-94.26,35.11,-94.26
2018-01-22 01:42:00 +0000,1516585320,2018-01-22 01:42:00 +0000,1516585320,-1,35.42,-93.92,35.42,-93.92
2018-01-22 02:04:00 +0000,1516586640,2018-01-22 02:04:00 +0000,1516586640,-1,37.05,-93.82,37.05,-93.82
2018-01-22 02:15:00 +0000,1516587300,2018-01-22 02:15:00 +0000,1516587300,-1,32.99,-95.33,32.99,-95.33
2018-01-22 03:26:00 +0000,1516591560,2018-01-22 03:26:00 +0000,1516591560,-1,33.5,-94.59,33.5,-94.59
2018-01-22 03:43:00 +0000,1516592580,2018-01-22 03:43:00 +0000,1516592580,-1,33.57,-94.51,33.57,-94.51
2018-01-22 03:48:00 +0000,1516592880,2018-01-22 03:48:00 +0000,1516592880,-1,33.62,-94.45,33.62,-94.45
2018-01-22 06:53:00 +0000,1516603980,2018-01-22 06:53:00 +0000,1516603980,-1,35.19,-92.36,35.19,-92.36
2018-01-22 07:12:00 +0000,1516605120,2018-01-22 07:12:00 +0000,1516605120,-1,38.51,-90.82,38.51,-90.82
2018-01-22 08:10:00 +0000,1516608600,2018-01-22 08:10:00 +0000,1516608600,-1,30.76,-93.89,30.76,-93.89
2018-01-22 08:23:00 +0000,1516609380,2018-01-22 08:23:00 +0000,1516609380,-1,31.19,-93.34,31.19,-93.34
2018-01-22 15:16:00 +0000,1516634160,2018-01-22 15:16:00 +0000,1516634160,-1,31.74,-89.48,31.74,-89.48
2018-01-22 15:21:00 +0000,1516634460,2018-01-22 15:21:00 +0000,1516634460,-1,31.77,-89.44,31.77,-89.44
2018-01-22 15:29:00 +0000,1516634940,2018-01-22 15:29:00 +0000,1516634940,-1,31.79,-89.37,31.79,-89.37
2018-01-26 00:40:00 +0000,1516927200,2018-01-26 00:40:00 +0000,1516927200,-1,40.81,-124.16,40.81,-124.16
2018-02-07 09:48:00 +0000,1517996880,2018-02-07 09:48:00 +0000,1517996880,-1,30.96,-93.02,30.96,-93.02
2018-02-07 10:15:00 +0000,1517998500,2018-02-07 10:15:00 +0000,1517998500,-1,32.4,-88.91,32.4,-88.91
2018-02-07 11:11:00 +0000,1518001860,2018-02-07 11:11:00 +0000,1518001860,-1,32.45,-88.3,32.45,-88.3
2018-02-07 11:44:00 +0000,1518003840,2018-02-07 11:44:00 +0000,1518003840,-1,32.47,-87.79,32.47,-87.79
2018-02-07 11:51:00 +0000,1518004260,2018-02-07 11:51:00 +0000,1518004260,-1,32.95,-86.92,32.95,-86.92
2018-02-07 11:57:00 +0000,1518004620,2018-02-07 11:57:00 +0000,1518004620,-1,32.5,-87.72,32.5,-87.72
2018-02-07 12:03:00 +0000,1518004980,2018-02-07 12:03:00 +0000,1518004980,-1,32.96,-86.78,32.96,-86.78
2018-02-07 12:44:00 +0000,1518007440,2018-02-07 12:44:00 +0000,1518007440,-1,33.72,-85.15,33.72,-85.15
2018-02-07 13:04:00 +0000,1518008640,2018-02-07 13:04:00 +0000,1518008640,-1,32.56,-86.72,32.56,-86.72
2018-02-07 13:16:00 +0000,1518009360,2018-02-07 13:16:00 +0000,1518009360,-1,32.01,-87.91,32.01,-87.91
2018-02-07 14:07:00 +0000,1518012420,2018-02-07 14:07:00 +0000,1518012420,-1,33.21,-85.13,33.21,-85.13
2018-02-07 16:10:00 +0000,1518019800,2018-02-07 16:10:00 +0000,1518019800,-1,32.6,-84.51,32.6,-84.51
2018-02-10 22:50:00 +0000,1518303000,2018-02-10 22:50:00 +0000,1518303000,-1,32.81,-89.12,32.81,-89.12
2018-02-10 23:18:00 +0000,1518304680,2018-02-10 23:18:00 +0000,1518304680,-1,31.47,-88.39,31.47,-88.39
2018-02-11 09:00:00 +0000,1518339600,2018-02-11 09:00:00 +0000,1518339600,-1,30.84,-85.75,30.84,-85.75
2018-02-11 09:06:00 +0000,1518339960,2018-02-11 09:06:00 +0000,1518339960,-1,30.83,-85.74,30.83,-85.74
2018-02-11 09:33:00 +0000,1518341580,2018-02-11 09:33:00 +0000,1518341580,-1,30.96,-85.52,30.96,-85.52
2018-02-12 19:30:00 +0000,1518463800,2018-02-12 19:30:00 +0000,1518463800,-1,36.67,-119.51,36.67,-119.51
2018-02-15 23:43:00 +0000,1518738180,2018-02-15 23:43:00 +0000,1518738180,-1,39.9,-79.72,39.9,-79.72
2018-02-24 21:53:00 +0000,1519509180,2018-02-24 21:53:00 +0000,1519509180,-1,36.64,-87.01,36.64,-87.01
2018-02-24 21:54:00 +0000,1519509240,2018-02-24 21:54:00 +0000,1519509240,-1,36.64,-87.01,36.64,-87.01
2018-02-24 22:05:00 +0000,1519509900,2018-02-24 22:05:00 +0000,1519509900,-1,36.66,-86.95,36.66,-86.95
2018-02-24 23:19:00 +0000,1519514340,2018-02-24 23:19:00 +0000,1519514340,-1,37.02,-86.14,37.02,-86.14
2018-02-24 23:30:00 +0000,1519515000,2018-02-24 23:30:00 +0000,1519515000,-1,36.32,-90.55,36.32,-90.55
2018-02-25 00:14:00 +0000,1519517640,2018-02-25 00:14:00 +0000,1519517640,-1,35.7,-90.05,35.7,-90.05
2018-02-25 00:30:00 +0000,1519518600,2018-02-25 00:30:00 +0000,1519518600,-1,36.76,-89.58,36.76,-89.58
2018-02-25 01:02:00 +0000,1519520520,2018-02-25 01:02:00 +0000,1519520520,-1,36.45,-89.01,36.45,-89.01
2018-02-25 01:34:00 +0000,1519522440,2018-02-25 01:34:00 +0000,1519522440,-1,37.02,-88.64,37.02,-88.64
2018-02-25 01:37:00 +0000,1519522620,2018-02-25 01:37:00 +0000,1519522620,-1,36.53,-88.51,36.53,-88.51
2018-02-25 01:42:00 +0000,1519522920,2018-02-25 01:42:00 +0000,1519522920,-1,36.74,-88.51,36.74,-88.51
2018-02-25 01:51:00 +0000,1519523460,2018-02-25 01:51:00 +0000,1519523460,-1,36.61,-88.32,36.61,-88.32
2018-02-25 02:35:00 +0000,1519526100,2018-02-25 02:35:00 +0000,1519526100,-1,36.67,-86.59,36.67,-86.59
2018-02-25 02:44:00 +0000,1519526640,2018-02-25 02:44:00 +0000,1519526640,-1,36.83,-87.47,36.83,-87.47
2018-02-25 02:50:00 +0000,1519527000,2018-02-25 02:50:00 +0000,1519527000,-1,36.49,-87.47,36.49,-87.47
2018-02-25 02:55:00 +0000,1519527300,2018-02-25 02:55:00 +0000,1519527300,-1,36.95,-87.29,36.95,-87.29
2018-02-25 03:03:00 +0000,1519527780,2018-02-25 03:03:00 +0000,1519527780,-1,36.55,-87.27,36.55,-87.27
2018-02-25 03:06:00 +0000,1519527960,2018-02-25 03:06:00 +0000,1519527960,-1,36.61,-87.21,36.61,-87.21
2018-02-25 03:15:00 +0000,1519528500,2018-02-25 03:15:00 +0000,1519528500,-1,37.02,-86.97,37.02,-86.97
2018-02-25 03:19:00 +0000,1519528740,2018-02-25 03:19:00 +0000,1519528740,-1,36.59,-87.04,36.59,-87.04
2018-02-25 03:21:00 +0000,1519528860,2018-02-25 03:21:00 +0000,1519528860,-1,37.09,-86.87,37.09,-86.87
2018-02-25 03:50:00 +0000,1519530600,2018-02-25 03:50:00 +0000,1519530600,-1,36.67,-86.59,36.67,-86.59
2018-02-25 04:33:00 +0000,1519533180,2018-02-25 04:33:00 +0000,1519533180,-1,37.23,-85.62,37.23,-85.62
2018-02-25 05:03:00 +0000,1519534980,2018-02-25 05:03:00 +0000,1519534980,-1,38.83,-84.17,38.83,-84.17
2018-02-25 05:13:00 +0000,1519535580,2018-02-25 05:13:00 +0000,1519535580,-1,38.92,-83.96,38.92,-83.96
2018-02-25 05:50:00 +0000,1519537800,2018-02-25 05:50:00 +0000,1519537800,-1,37.63,-84.47,37.63,-84.47
2018-02-25 06:50:00 +0000,1519541400,2018-02-25 06:50:00 +0000,1519541400,-1,37.63,-84.47,37.63,-84.47
2018-03-06 00:05:00 +0000,1520294700,2018-03-06 00:05:00 +0000,1520294700,-1,32.5,-91.27,32.5,-91.27
2018-03-06 01:11:00 +0000,1520298660,2018-03-06 01:11:00 +0000,1520298660,-1,32.42,-90.73,32.42,-90.73
2018-03-11 05:49:00 +0000,1520747340,2018-03-11 05:49:00 +0000,1520747340,-1,32.6,-90.29,32.6,-90.29
2018-03-11 06:37:00 +0000,1520750220,2018-03-11 06:37:00 +0000,1520750220,-1,32.66,-90.38,32.66,-90.38
2018-03-11 06:49:00 +0000,1520750940,2018-03-11 06:49:00 +0000,1520750940,-1,32.6,-90.29,32.6,-90.29
2018-03-11 08:37:00 +0000,1520757420,2018-03-11 08:37:00 +0000,1520757420,-1,32.66,-90.38,32.66,-90.38
2018-03-11 08:49:00 +0000,1520758140,2018-03-11 08:49:00 +0000,1520758140,-1,32.6,-90.29,32.6,-90.29
2018-03-11 13:10:00 +0000,1520773800,2018-03-11 13:10:00 +0000,1520773800,-1,31.1,-92.21,31.1,-92.21
2018-03-11 19:37:00 +0000,1520797020,2018-03-11 19:37:00 +0000,1520797020,-1,32.66,-90.38,32.66,-90.38
2018-03-18 01:31:00 +0000,1521336660,2018-03-18 01:31:00 +0000,1521336660,-1,34.79,-83.78,34.79,-83.78
2018-03-19 00:29:00 +0000,1521419340,2018-03-19 00:29:00 +0000,1521419340,-1,36.13,-101.19,36.13,-101.19
2018-03-19 02:14:00 +0000,1521425640,2018-03-19 02:14:00 +0000,1521425640,-1,36.03,-100.29,36.03,-100.29
2018-03-19 21:55:00 +0000,1521496500,2018-03-19 21:55:00 +0000,1521496500,-1,34.51,-88.19,34.51,-88.19
2018-03-19 22:05:00 +0000,1521497100,2018-03-19 22:05:00 +0000,1521497100,-1,34.63,-87.97,34.63,-87.97
2018-03-19 22:34:00 +0000,1521498840,2018-03-19 22:34:00 +0000,1521498840,-1,34.5,-87.72,34.5,-87.72
2018-03-19 22:54:00 +0000,1521500040,2018-03-19 22:54:00 +0000,1521500040,-1,34.45,-87.5,34.45,-87.5
2018-03-19 23:16:00 +0000,1521501360,2018-03-19 23:16:00 +0000,1521501360,-1,34.42,-87.25,34.42,-87.25
2018-03-19 23:38:00 +0000,1521502680,2018-03-19 23:38:00 +0000,1521502680,-1,34.3,-87,34.3,-87
2018-03-19 23:42:00 +0000,1521502920,2018-03-19 23:42:00 +0000,1521502920,-1,34.96,-86.85,34.96,-86.85
2018-03-19 23:47:00 +0000,1521503220,2018-03-19 23:47:00 +0000,1521503220,-1,34.34,-86.91,34.34,-86.91
2018-03-19 23:55:00 +0000,1521503700,2018-03-19 23:55:00 +0000,1521503700,-1,34.25,-86.87,34.25,-86.87
2018-03-20 00:09:00 +0000,1521504540,2018-03-20 00:09:00 +0000,1521504540,-1,34.23,-86.49,34.23,-86.49
2018-03-20 00:32:00 +0000,1521505920,2018-03-20 00:32:00 +0000,1521505920,-1,34.23,-86.26,34.23,-86.26
2018-03-20 00:32:00 +0000,1521505920,2018-03-20 00:32:00 +0000,1521505920,-1,34.97,-86.23,34.97,-86.23
2018-03-20 00:50:00 +0000,1521507000,2018-03-20 00:50:00 +0000,1521507000,-1,33.85,-86.42,33.85,-86.42
2018-03-20 00:50:00 +0000,1521507000,2018-03-20 00:50:00 +0000,1521507000,-1,35.24,-86.03,35.24,-86.03
2018-03-20 01:02:00 +0000,1521507720,2018-03-20 01:02:00 +0000,1521507720,-1,33.86,-86.24,33.86,-86.24
2018-03-20 01:12:00 +0000,1521508320,2018-03-20 01:12:00 +0000,1521508320,-1,33.86,-86.1,33.86,-86.1
2018-03-20 01:14:00 +0000,1521508440,2018-03-20 01:14:00 +0000,1521508440,-1,33.88,-86.09,33.88,-86.09
2018-03-20 01:19:00 +0000,1521508740,2018-03-20 01:19:00 +0000,1521508740,-1,33.88,-86.03,33.88,-86.03
2018-03-20 01:20:00 +0000,1521508800,2018-03-20 01:20:00 +0000,1521508800,-1,34.11,-85.65,34.11,-85.65
2018-03-20 01:23:00 +0000,1521508980,2018-03-20 01:23:00 +0000,1521508980,-1,33.85,-85.95,33.85,-85.95
2018-03-20 01:28:00 +0000,1521509280,2018-03-20 01:28:00 +0000,1521509280,-1,33.85,-85.86,33.85,-85.86
2018-03-20 01:34:00 +0000,1521509640,2018-03-20 01:34:00 +0000,1521509640,-1,33.83,-85.81,33.83,-85.81
2018-03-20 02:04:00 +0000,1521511440,2018-03-20 02:04:00 +0000,1521511440,-1,33.8,-85.44,33.8,-85.44
2018-03-20 02:09:00 +0000,1521511740,2018-03-20 02:09:00 +0000,1521511740,-1,33.78,-85.4,33.78,-85.4
2018-03-20 02:14:00 +0000,1521512040,2018-03-20 02:14:00 +0000,1521512040,-1,33.77,-85.36,33.77,-85.36
2018-03-20 02:25:00 +0000,1521512700,2018-03-20 02:25:00 +0000,1521512700,-1,33.81,-85.19,33.81,-85.19
2018-03-20 03:11:00 +0000,1521515460,2018-03-20 03:11:00 +0000,1521515460,-1,33.62,-84.63,33.62,-84.63
2018-03-22 01:34:00 +0000,1521682440,2018-03-22 01:34:00 +0000,1521682440,-1,39.06,-121.52,39.06,-121.52
2018-03-22 01:42:00 +0000,1521682920,2018-03-22 01:42:00 +0000,1521682920,-1,39.03,-121.52,39.03,-121.52
2018-03-22 22:50:00 +0000,1521759000,2018-03-22 22:50:00 +0000,1521759000,-1,36.51,-119.24,36.51,-119.24
2018-03-27 14:44:00 +0000,1522161840,2018-03-27 14:44:00 +0000,1522161840,-1,35.28,-94.4,35.28,-94.4
2018-03-28 09:57:00 +0000,1522231020,2018-03-28 09:57:00 +0000,1522231020,-1,29.76,-97.55,29.76,-97.55
2018-03-28 21:47:00 +0000,1522273620,2018-03-28 21:47:00 +0000,1522273620,-1,32.18,-92,32.18,-92
2018-03-28 21:49:00 +0000,1522273740,2018-03-28 21:49:00 +0000,1522273740,-1,32.18,-91.98,32.18,-91.98
2018-03-28 22:01:00 +0000,1522274460,2018-03-28 22:01:00 +0000,1522274460,-1,32.26,-91.82,32.26,-91.82
2018-03-28 22:08:00 +0000,1522274880,2018-03-28 22:08:00 +0000,1522274880,-1,32.32,-91.71,32.32,-91.71
2018-03-29 01:03:00 +0000,1522285380,2018-03-29 01:03:00 +0000,1522285380,-1,33.19,-89.76,33.19,-89.76
2018-03-29 01:28:00 +0000,1522286880,2018-03-29 01:28:00 +0000,1522286880,-1,33.32,-89.41,33.32,-89.41
2018-03-29 01:58:00 +0000,1522288680,2018-03-29 01:58:00 +0000,1522288680,-1,32.33,-90.15,32.33,-90.15
2018-03-29 02:12:00 +0000,1522289520,2018-03-29 02:12:00 +0000,1522289520,-1,32.35,-90,32.35,-90
2018-03-29 05:56:00 +0000,1522302960,2018-03-29 05:56:00 +0000,1522302960,-1,28.24,-97.32,28.24,-97.32
2018-03-29 06:25:00 +0000,1522304700,2018-03-29 06:25:00 +0000,1522304700,-1,28.13,-96.99,28.13,-96.99
2018-03-29 06:43:00 +0000,1522305780,2018-03-29 06:43:00 +0000,1522305780,-1,28.38,-96.69,28.38,-96.69
2018-03-29 07:16:00 +0000,1522307760,2018-03-29 07:16:00 +0000,1522307760,-1,29.41,-95.43,29.41,-95.43
2018-03-29 09:21:00 +0000,1522315260,2018-03-29 09:21:00 +0000,1522315260,-1,30.24,-93.6,30.24,-93.6
2018-03-29 09:36:00 +0000,1522316160,2018-03-29 09:36:00 +0000,1522316160,-1,30.38,-93.28,30.38,-93.28
2018-03-29 09:47:00 +0000,1522316820,2018-03-29 09:47:00 +0000,1522316820,-1,30.32,-93.2,30.32,-93.2
2018-03-29 10:14:00 +0000,1522318440,2018-03-29 10:14:00 +0000,1522318440,-1,30.55,-92.84,30.55,-92.84
2018-03-29 20:06:00 +0000,1522353960,2018-03-29 20:06:00 +0000,1522353960,-1,31.81,-93.02,31.81,-93.02
2018-03-31 19:00:00 +0000,1522522800,2018-03-31 19:00:00 +0000,1522522800,-1,26.8,-80.64,26.8,-80.64
2018-04-03 20:45:00 +0000,1522788300,2018-04-03 20:45:00 +0000,1522788300,-1,39.75,-83.97,39.75,-83.97
2018-04-03 20:56:00 +0000,1522788960,2018-04-03 20:56:00 +0000,1522788960,-1,39.8,-83.76,39.8,-83.76
2018-04-03 20:57:00 +0000,1522789020,2018-04-03 20:57:00 +0000,1522789020,-1,39.82,-83.65,39.82,-83.65
2018-04-03 21:14:00 +0000,1522790040,2018-04-03 21:14:00 +0000,1522790040,-1,39.86,-83.48,39.86,-83.48
2018-04-03 21:20:00 +0000,1522790400,2018-04-03 21:20:00 +0000,1522790400,-1,38.89,-89,38.89,-89
2018-04-03 21:27:00 +0000,1522790820,2018-04-03 21:27:00 +0000,1522790820,-1,38.96,-88.85,38.96,-88.85
2018-04-03 21:37:00 +0000,1522791420,2018-04-03 21:37:00 +0000,1522791420,-1,38.95,-88.7,38.95,-88.7
2018-04-03 21:37:00 +0000,1522791420,2018-04-03 21:37:00 +0000,1522791420,-1,39.86,-83.08,39.86,-83.08
2018-04-03 22:14:00 +0000,1522793640,2018-04-03 22:14:00 +0000,1522793640,-1,39.85,-82.44,39.85,-82.44
2018-04-03 22:17:00 +0000,1522793820,2018-04-03 22:17:00 +0000,1522793820,-1,37.76,-89.08,37.76,-89.08
2018-04-03 22:30:00 +0000,1522794600,2018-04-03 22:30:00 +0000,1522794600,-1,40.16,-87.32,40.16,-87.32
2018-04-03 22:37:00 +0000,1522795020,2018-04-03 22:37:00 +0000,1522795020,-1,37.79,-88.91,37.79,-88.91
2018-04-03 22:47:00 +0000,1522795620,2018-04-03 22:47:00 +0000,1522795620,-1,37.77,-88.7,37.77,-88.7
2018-04-03 22:58:00 +0000,1522796280,2018-04-03 22:58:00 +0000,1522796280,-1,36.75,-89.78,36.75,-89.78
2018-04-03 23:05:00 +0000,1522796700,2018-04-03 23:05:00 +0000,1522796700,-1,36.01,-90.21,36.01,-90.21
2018-04-03 23:08:00 +0000,1522796880,2018-04-03 23:08:00 +0000,1522796880,-1,37.21,-87.18,37.21,-87.18
2018-04-03 23:11:00 +0000,1522797060,2018-04-03 23:11:00 +0000,1522797060,-1,40.46,-86.79,40.46,-86.79
2018-04-03 23:12:00 +0000,1522797120,2018-04-03 23:12:00 +0000,1522797120,-1,37.84,-88.58,37.84,-88.58
2018-04-03 23:14:00 +0000,1522797240,2018-04-03 23:14:00 +0000,1522797240,-1,36.79,-89.62,36.79,-89.62
2018-04-03 23:29:00 +0000,1522798140,2018-04-03 23:29:00 +0000,1522798140,-1,37.16,-88.72,37.16,-88.72
2018-04-03 23:38:00 +0000,1522798680,2018-04-03 23:38:00 +0000,1522798680,-1,37.95,-88.06,37.95,-88.06
2018-04-03 23:52:00 +0000,1522799520,2018-04-03 23:52:00 +0000,1522799520,-1,37.52,-86.34,37.52,-86.34
2018-04-03 23:54:00 +0000,1522799640,2018-04-03 23:54:00 +0000,1522799640,-1,37.26,-88.43,37.26,-88.43
2018-04-04 00:02:00 +0000,1522800120,2018-04-04 00:02:00 +0000,1522800120,-1,37.27,-88.24,37.27,-88.24
2018-04-04 00:07:00 +0000,1522800420,2018-04-04 00:07:00 +0000,1522800420,-1,36.72,-89.02,36.72,-89.02
2018-04-04 00:17:00 +0000,1522801020,2018-04-04 00:17:00 +0000,1522801020,-1,36.74,-88.9,36.74,-88.9
2018-04-04 00:36:00 +0000,1522802160,2018-04-04 00:36:00 +0000,1522802160,-1,36.69,-88.74,36.69,-88.74
2018-04-04 01:34:00 +0000,1522805640,2018-04-04 01:34:00 +0000,1522805640,-1,37.63,-84.88,37.63,-84.88
2018-04-06 23:04:00 +0000,1523055840,2018-04-06 23:04:00 +0000,1523055840,-1,32.51,-91.31,32.51,-91.31
2018-04-06 23:40:00 +0000,1523058000,2018-04-06 23:40:00 +0000,1523058000,-1,32.32,-91.98,32.32,-91.98
2018-04-07 00:31:00 +0000,1523061060,2018-04-07 00:31:00 +0000,1523061060,-1,32.02,-93.48,32.02,-93.48
2018-04-07 00:51:00 +0000,1523062260,2018-04-07 00:51:00 +0000,1523062260,-1,30.98,-98.02,30.98,-98.02
2018-04-07 01:03:00 +0000,1523062980,2018-04-07 01:03:00 +0000,1523062980,-1,32.37,-89.9,32.37,-89.9
2018-04-07 01:12:00 +0000,1523063520,2018-04-07 01:12:00 +0000,1523063520,-1,32.22,-90.96,32.22,-90.96
2018-04-07 02:14:00 +0000,1523067240,2018-04-07 02:14:00 +0000,1523067240,-1,31.61,-92.99,31.61,-92.99
2018-04-07 02:27:00 +0000,1523068020,2018-04-07 02:27:00 +0000,1523068020,-1,31.85,-90.88,31.85,-90.88
2018-04-07 02:32:00 +0000,1523068320,2018-04-07 02:32:00 +0000,1523068320,-1,31.84,-90.82,31.84,-90.82
2018-04-07 02:46:00 +0000,1523069160,2018-04-07 02:46:00 +0000,1523069160,-1,31.83,-90.7,31.83,-90.7
2018-04-07 04:01:00 +0000,1523073660,2018-04-07 04:01:00 +0000,1523073660,-1,31.74,-89.94,31.74,-89.94
2018-04-07 04:18:00 +0000,1523074680,2018-04-07 04:18:00 +0000,1523074680,-1,31.73,-89.76,31.73,-89.76
2018-04-07 04:22:00 +0000,1523074920,2018-04-07 04:22:00 +0000,1523074920,-1,31.71,-89.73,31.71,-89.73
2018-04-07 04:33:00 +0000,1523075580,2018-04-07 04:33:00 +0000,1523075580,-1,31.71,-89.58,31.71,-89.58
2018-04-07 06:17:00 +0000,1523081820,2018-04-07 06:17:00 +0000,1523081820,-1,30.85,-93.46,30.85,-93.46
2018-04-07 06:36:00 +0000,1523082960,2018-04-07 06:36:00 +0000,1523082960,-1,30.78,-93.27,30.78,-93.27
2018-04-07 06:44:00 +0000,1523083440,2018-04-07 06:44:00 +0000,1523083440,-1,30.77,-93.18,30.77,-93.18
2018-04-07 07:14:00 +0000,1523085240,2018-04-07 07:14:00 +0000,1523085240,-1,30.59,-92.83,30.59,-92.83
2018-04-07 10:18:00 +0000,1523096280,2018-04-07 10:18:00 +0000,1523096280,-1,30.03,-90.76,30.03,-90.76
2018-04-07 22:18:00 +0000,1523139480,2018-04-07 22:18:00 +0000,1523139480,-1,32.49,-82.71,32.49,-82.71
2018-04-08 00:30:00 +0000,1523147400,2018-04-08 00:30:00 +0000,1523147400,-1,43.31,-112.58,43.31,-112.58
2018-04-10 19:10:00 +0000,1523387400,2018-04-10 19:10:00 +0000,1523387400,-1,26.68,-80.41,26.68,-80.41
2018-04-10 19:34:00 +0000,1523388840,2018-04-10 19:34:00 +0000,1523388840,-1,26.13,-80.14,26.13,-80.14
2018-04-10 20:25:00 +0000,1523391900,2018-04-10 20:25:00 +0000,1523391900,-1,26.05,-80.12,26.05,-80.12
2018-04-13 12:12:00 +0000,1523621520,2018-04-13 12:12:00 +0000,1523621520,-1,32.72,-92.22,32.72,-92.22
2018-04-13 21:18:00 +0000,1523654280,2018-04-13 21:18:00 +0000,1523654280,-1,35.64,-94.17,35.64,-94.17
2018-04-13 22:50:00 +0000,1523659800,2018-04-13 22:50:00 +0000,1523659800,-1,35.36,-94.06,35.36,-94.06
2018-04-13 23:04:00 +0000,1523660640,2018-04-13 23:04:00 +0000,1523660640,-1,33.62,-94.56,33.62,-94.56
2018-04-13 23:32:00 +0000,1523662320,2018-04-13 23:32:00 +0000,1523662320,-1,33.84,-94.35,33.84,-94.35
2018-04-13 23:34:00 +0000,1523662440,2018-04-13 23:34:00 +0000,1523662440,-1,32.53,-92.36,32.53,-92.36
2018-04-13 23:43:00 +0000,1523662980,2018-04-13 23:43:00 +0000,1523662980,-1,32.58,-92.33,32.58,-92.33
2018-04-13 23:49:00 +0000,1523663340,2018-04-13 23:49:00 +0000,1523663340,-1,35.65,-93.48,35.65,-93.48
2018-04-14 00:04:00 +0000,1523664240,2018-04-14 00:04:00 +0000,1523664240,-1,32.71,-92.22,32.71,-92.22
2018-04-14 00:08:00 +0000,1523664480,2018-04-14 00:08:00 +0000,1523664480,-1,32.78,-92.16,32.78,-92.16
2018-04-14 00:10:00 +0000,1523664600,2018-04-14 00:10:00 +0000,1523664600,-1,34.26,-94.07,34.26,-94.07
2018-04-14 00:12:00 +0000,1523664720,2018-04-14 00:12:00 +0000,1523664720,-1,32.72,-92.22,32.72,-92.22
2018-04-14 00:13:00 +0000,1523664780,2018-04-14 00:13:00 +0000,1523664780,-1,37.1,-92.49,37.1,-92.49
2018-04-14 00:20:00 +0000,1523665200,2018-04-14 00:20:00 +0000,1523665200,-1,34.29,-94.06,34.29,-94.06
2018-04-14 00:21:00 +0000,1523665260,2018-04-14 00:21:00 +0000,1523665260,-1,32.53,-92.36,32.53,-92.36
2018-04-14 00:33:00 +0000,1523665980,2018-04-14 00:33:00 +0000,1523665980,-1,32.02,-92.27,32.02,-92.27
2018-04-14 00:35:00 +0000,1523666100,2018-04-14 00:35:00 +0000,1523666100,-1,37.26,-92.33,37.26,-92.33
2018-04-14 00:50:00 +0000,1523667000,2018-04-14 00:50:00 +0000,1523667000,-1,34.63,-93.79,34.63,-93.79
2018-04-14 01:00:00 +0000,1523667600,2018-04-14 01:00:00 +0000,1523667600,-1,37.39,-92.15,37.39,-92.15
2018-04-14 01:20:00 +0000,1523668800,2018-04-14 01:20:00 +0000,1523668800,-1,37.53,-91.92,37.53,-91.92
2018-04-14 01:45:00 +0000,1523670300,2018-04-14 01:45:00 +0000,1523670300,-1,36.42,-92.26,36.42,-92.26
2018-04-14 02:00:00 +0000,1523671200,2018-04-14 02:00:00 +0000,1523671200,-1,32.45,-91.83,32.45,-91.83
2018-04-14 02:13:00 +0000,1523671980,2018-04-14 02:13:00 +0000,1523671980,-1,35.08,-92.8,35.08,-92.8
2018-04-14 02:46:00 +0000,1523673960,2018-04-14 02:46:00 +0000,1523673960,-1,32.76,-91.61,32.76,-91.61
2018-04-14 03:13:00 +0000,1523675580,2018-04-14 03:13:00 +0000,1523675580,-1,35.08,-92.04,35.08,-92.04
2018-04-14 04:04:00 +0000,1523678640,2018-04-14 04:04:00 +0000,1523678640,-1,32.63,-94.74,32.63,-94.74
2018-04-14 04:15:00 +0000,1523679300,2018-04-14 04:15:00 +0000,1523679300,-1,32.67,-94.68,32.67,-94.68
2018-04-14 04:50:00 +0000,1523681400,2018-04-14 04:50:00 +0000,1523681400,-1,32.4,-94.1,32.4,-94.1
2018-04-14 05:10:00 +0000,1523682600,2018-04-14 05:10:00 +0000,1523682600,-1,32.4,-93.88,32.4,-93.88
2018-04-14 05:42:00 +0000,1523684520,2018-04-14 05:42:00 +0000,1523684520,-1,32.85,-93.5,32.85,-93.5
2018-04-14 05:58:00 +0000,1523685480,2018-04-14 05:58:00 +0000,1523685480,-1,32.94,-93.31,32.94,-93.31
2018-04-14 06:11:00 +0000,1523686260,2018-04-14 06:11:00 +0000,1523686260,-1,32.82,-93.12,32.82,-93.12
2018-04-14 06:47:00 +0000,1523688420,2018-04-14 06:47:00 +0000,1523688420,-1,32.45,-92.91,32.45,-92.91
2018-04-14 06:51:00 +0000,1523688660,2018-04-14 06:51:00 +0000,1523688660,-1,33.13,-92.66,33.13,-92.66
2018-04-14 07:00:00 +0000,1523689200,2018-04-14 07:00:00 +0000,1523689200,-1,32.48,-92.73,32.48,-92.73
2018-04-14 07:03:00 +0000,1523689380,2018-04-14 07:03:00 +0000,1523689380,-1,33.18,-92.55,33.18,-92.55
2018-04-14 07:14:00 +0000,1523690040,2018-04-14 07:14:00 +0000,1523690040,-1,32.53,-92.54,32.53,-92.54
2018-04-14 07:24:00 +0000,1523690640,2018-04-14 07:24:00 +0000,1523690640,-1,32.58,-92.42,32.58,-92.42
