begin_time_str,begin_time_seconds,end_time_str,end_time_seconds,f_scale,begin_lat,begin_lon,end_lat,end_lon
2006-04-02 16:06:00 UTC,1143993960,2006-04-02 16:06:00 UTC,1143993960,0,41.48,-93.45,41.48,-93.45
2006-04-02 16:15:00 UTC,1143994500,2006-04-02 16:16:00 UTC,1143994560,0,39.13,-90.08,39.15,-90.08
2006-04-02 16:15:00 UTC,1143994500,2006-04-02 16:17:00 UTC,1143994620,0,39.12,-90.12,39.12,-90.08
2006-04-02 16:15:00 UTC,1143994500,2006-04-02 16:23:00 UTC,1143994980,2,38.57,-90.00,38.60,-89.95
2006-04-02 16:16:00 UTC,1143994560,2006-04-02 16:16:00 UTC,1143994560,0,40.67,-90.98,40.67,-90.98
2006-04-02 16:20:00 UTC,1143994800,2006-04-02 16:30:00 UTC,1143995400,1,40.48,-90.87,40.60,-90.68
2006-04-02 16:21:00 UTC,1143994860,2006-04-02 16:26:00 UTC,1143995160,0,38.95,-90.00,39.02,-89.90
2006-04-02 16:26:00 UTC,1143995160,2006-04-02 16:37:00 UTC,1143995820,0,38.98,-89.88,39.07,-89.73
2006-04-02 16:30:00 UTC,1143995400,2006-04-02 16:34:00 UTC,1143995640,1,38.72,-89.70,38.73,-89.67
2006-04-02 16:31:00 UTC,1143995460,2006-04-02 16:31:00 UTC,1143995460,0,41.55,-93.37,41.55,-93.37
2006-04-02 16:35:00 UTC,1143995700,2006-04-02 16:36:00 UTC,1143995760,0,39.17,-89.83,39.17,-89.83
2006-04-02 16:37:00 UTC,1143995820,2006-04-02 16:46:00 UTC,1143996360,3,36.22,-90.97,36.22,-90.82
2006-04-02 16:41:00 UTC,1143996060,2006-04-02 16:42:00 UTC,1143996120,0,39.07,-89.60,39.07,-89.62
2006-04-02 16:46:00 UTC,1143996360,2006-04-02 16:48:00 UTC,1143996480,1,39.63,-89.90,39.63,-89.90
2006-04-02 16:46:00 UTC,1143996360,2006-04-02 17:37:00 UTC,1143999420,3,36.18,-90.80,36.18,-90.18
2006-04-02 16:49:00 UTC,1143996540,2006-04-02 16:53:00 UTC,1143996780,1,39.75,-89.90,39.77,-89.88
2006-04-02 16:50:00 UTC,1143996600,2006-04-02 17:05:00 UTC,1143997500,2,39.15,-89.48,39.37,-89.10
2006-04-02 16:56:00 UTC,1143996960,2006-04-02 16:58:00 UTC,1143997080,1,39.43,-89.57,39.47,-89.55
2006-04-02 16:56:00 UTC,1143996960,2006-04-02 16:59:00 UTC,1143997140,1,39.70,-89.70,39.70,-89.67
2006-04-02 16:58:00 UTC,1143997080,2006-04-02 16:59:00 UTC,1143997140,0,39.47,-89.53,39.47,-89.53
2006-04-02 16:58:00 UTC,1143997080,2006-04-02 17:01:00 UTC,1143997260,1,39.80,-89.65,39.80,-89.65
2006-04-02 16:59:00 UTC,1143997140,2006-04-02 17:00:00 UTC,1143997200,0,39.57,-89.62,39.58,-89.58
2006-04-02 17:00:00 UTC,1143997200,2006-04-02 17:09:00 UTC,1143997740,2,35.25,-91.80,35.32,-91.75
2006-04-02 17:06:00 UTC,1143997560,2006-04-02 17:08:00 UTC,1143997680,1,39.80,-89.65,39.80,-89.65
2006-04-02 17:08:00 UTC,1143997680,2006-04-02 17:16:00 UTC,1143998160,1,39.52,-89.40,39.57,-89.30
2006-04-02 17:13:00 UTC,1143997980,2006-04-02 17:16:00 UTC,1143998160,1,39.83,-89.50,39.82,-89.52
2006-04-02 17:14:00 UTC,1143998040,2006-04-02 17:15:00 UTC,1143998100,1,39.32,-89.13,39.33,-89.12
2006-04-02 17:15:00 UTC,1143998100,2006-04-02 17:20:00 UTC,1143998400,1,39.35,-89.13,39.37,-89.07
2006-04-02 17:17:00 UTC,1143998220,2006-04-02 17:17:00 UTC,1143998220,0,39.58,-89.25,39.58,-89.25
2006-04-02 17:20:00 UTC,1143998400,2006-04-02 17:21:00 UTC,1143998460,1,39.52,-89.05,39.52,-89.05
2006-04-02 17:22:00 UTC,1143998520,2006-04-02 17:22:00 UTC,1143998520,0,40.08,-89.75,40.08,-89.75
2006-04-02 17:29:00 UTC,1143998940,2006-04-02 17:30:00 UTC,1143999000,0,35.22,-91.05,35.18,-91.05
2006-04-02 17:30:00 UTC,1143999000,2006-04-02 17:30:00 UTC,1143999000,0,39.85,-89.15,39.85,-89.15
2006-04-02 17:30:00 UTC,1143999000,2006-04-02 17:34:00 UTC,1143999240,2,39.67,-89.02,39.70,-88.92
2006-04-02 17:32:00 UTC,1143999120,2006-04-02 17:33:00 UTC,1143999180,0,40.12,-89.33,40.13,-89.32
2006-04-02 17:34:00 UTC,1143999240,2006-04-02 18:34:00 UTC,1144002840,3,35.18,-91.05,35.17,-90.52
2006-04-02 17:36:00 UTC,1143999360,2006-04-02 17:39:00 UTC,1143999540,0,40.05,-89.20,40.07,-89.18
2006-04-02 17:36:00 UTC,1143999360,2006-04-02 17:45:00 UTC,1143999900,1,39.77,-89.00,39.83,-88.95
2006-04-02 17:37:00 UTC,1143999420,2006-04-02 17:54:00 UTC,1144000440,3,36.17,-90.12,36.17,-89.98
2006-04-02 17:42:00 UTC,1143999720,2006-04-02 17:43:00 UTC,1143999780,0,39.32,-88.45,39.32,-88.45
2006-04-02 17:43:00 UTC,1143999780,2006-04-02 17:45:00 UTC,1143999900,0,36.90,-89.58,36.90,-89.57
2006-04-02 17:54:00 UTC,1144000440,2006-04-02 18:25:00 UTC,1144002300,3,36.17,-89.97,36.18,-89.65
2006-04-02 18:01:00 UTC,1144000860,2006-04-02 18:01:00 UTC,1144000860,0,40.15,-88.73,40.15,-88.73
2006-04-02 18:08:00 UTC,1144001280,2006-04-02 18:08:00 UTC,1144001280,0,40.55,-88.90,40.55,-88.90
2006-04-02 18:12:00 UTC,1144001520,2006-04-02 18:13:00 UTC,1144001580,0,40.63,-89.00,40.65,-88.98
2006-04-02 18:13:00 UTC,1144001580,2006-04-02 18:13:00 UTC,1144001580,0,40.65,-89.05,40.65,-89.03
2006-04-02 18:13:00 UTC,1144001580,2006-04-02 18:16:00 UTC,1144001760,1,40.37,-88.63,40.40,-88.63
2006-04-02 18:15:00 UTC,1144001700,2006-04-02 18:15:00 UTC,1144001700,0,40.12,-88.25,40.12,-88.25
2006-04-02 18:22:00 UTC,1144002120,2006-04-02 18:23:00 UTC,1144002180,0,40.75,-88.93,40.75,-88.93
2006-04-02 18:23:00 UTC,1144002180,2006-04-02 18:25:00 UTC,1144002300,0,40.77,-88.98,40.78,-88.95
2006-04-02 18:25:00 UTC,1144002300,2006-04-02 18:27:00 UTC,1144002420,0,40.23,-88.05,40.23,-88.05
2006-04-02 18:31:00 UTC,1144002660,2006-04-02 18:31:00 UTC,1144002660,0,37.00,-88.83,37.00,-88.83
2006-04-02 18:32:00 UTC,1144002720,2006-04-02 18:55:00 UTC,1144004100,3,36.12,-89.52,36.13,-89.20
2006-04-02 18:34:00 UTC,1144002840,2006-04-02 18:46:00 UTC,1144003560,3,35.18,-90.52,35.23,-90.40
2006-04-02 19:09:00 UTC,1144004940,2006-04-02 19:31:00 UTC,1144006260,3,36.07,-89.03,36.12,-88.73
2006-04-02 19:31:00 UTC,1144006260,2006-04-02 19:35:00 UTC,1144006500,3,36.10,-88.73,36.12,-88.57
2006-04-02 19:35:00 UTC,1144006500,2006-04-02 19:50:00 UTC,1144007400,3,36.05,-88.62,36.07,-88.48
2006-04-02 19:43:00 UTC,1144006980,2006-04-02 19:52:00 UTC,1144007520,3,36.18,-89.05,36.13,-88.97
2006-04-02 19:50:00 UTC,1144007400,2006-04-02 20:11:00 UTC,1144008660,3,36.90,-87.63,36.93,-87.28
2006-04-02 20:07:00 UTC,1144008420,2006-04-02 20:08:00 UTC,1144008480,1,38.73,-86.47,38.73,-86.47
2006-04-02 20:11:00 UTC,1144008660,2006-04-02 20:23:00 UTC,1144009380,2,36.93,-87.28,36.93,-87.10
2006-04-02 20:25:00 UTC,1144009500,2006-04-02 20:26:00 UTC,1144009560,1,40.23,-86.87,40.22,-86.87
2006-04-02 20:37:00 UTC,1144010220,2006-04-02 20:38:00 UTC,1144010280,1,38.97,-85.90,38.97,-85.90
2006-04-02 20:45:00 UTC,1144010700,2006-04-02 20:47:00 UTC,1144010820,1,35.35,-89.52,35.35,-89.52
2006-04-02 20:56:00 UTC,1144011360,2006-04-02 20:56:00 UTC,1144011360,1,36.03,-88.13,36.03,-88.13
2006-04-02 21:15:00 UTC,1144012500,2006-04-02 21:18:00 UTC,1144012680,1,38.25,-85.23,38.25,-85.20
2006-04-02 21:25:00 UTC,1144013100,2006-04-02 21:27:00 UTC,1144013220,2,35.60,-89.30,35.60,-89.28
2006-04-02 22:30:00 UTC,1144017000,2006-04-02 22:32:00 UTC,1144017120,1,36.97,-86.92,36.95,-86.88
2006-04-04 19:05:00 UTC,1144177500,2006-04-04 19:09:00 UTC,1144177740,0,43.88,-112.60,43.88,-112.60
2006-04-06 14:49:00 UTC,1144334940,2006-04-06 14:49:00 UTC,1144334940,0,36.48,-96.60,36.48,-96.60
2006-04-06 14:53:00 UTC,1144335180,2006-04-06 14:54:00 UTC,1144335240,1,38.93,-97.43,38.93,-97.43
2006-04-06 14:54:00 UTC,1144335240,2006-04-06 14:57:00 UTC,1144335420,0,38.95,-97.42,38.97,-97.42
2006-04-06 15:03:00 UTC,1144335780,2006-04-06 15:08:00 UTC,1144336080,1,39.07,-97.35,39.10,-97.33
2006-04-06 15:13:00 UTC,1144336380,2006-04-06 15:15:00 UTC,1144336500,0,39.18,-97.25,39.18,-97.23
2006-04-06 15:14:00 UTC,1144336440,2006-04-06 15:19:00 UTC,1144336740,0,39.22,-97.25,39.25,-97.20
2006-04-06 15:40:00 UTC,1144338000,2006-04-06 15:52:00 UTC,1144338720,1,39.37,-97.15,39.48,-97.15
2006-04-06 16:20:00 UTC,1144340400,2006-04-06 16:43:00 UTC,1144341780,2,39.78,-96.87,40.00,-96.93
2006-04-06 16:43:00 UTC,1144341780,2006-04-06 16:44:00 UTC,1144341840,0,40.02,-96.82,40.02,-96.82
2006-04-06 17:30:00 UTC,1144344600,2006-04-06 17:37:00 UTC,1144345020,0,40.37,-96.50,40.45,-96.50
2006-04-06 18:05:00 UTC,1144346700,2006-04-06 18:08:00 UTC,1144346880,0,36.97,-95.23,36.97,-95.15
2006-04-06 18:08:00 UTC,1144346880,2006-04-06 18:16:00 UTC,1144347360,1,37.00,-95.12,37.02,-95.07
2006-04-06 18:16:00 UTC,1144347360,2006-04-06 18:22:00 UTC,1144347720,0,37.03,-95.10,37.05,-95.02
2006-04-06 18:18:00 UTC,1144347480,2006-04-06 18:18:00 UTC,1144347480,0,35.25,-95.38,35.25,-95.38
2006-04-06 18:46:00 UTC,1144349160,2006-04-06 18:47:00 UTC,1144349220,1,37.23,-94.63,37.23,-94.67
2006-04-06 18:55:00 UTC,1144349700,2006-04-06 19:00:00 UTC,1144350000,1,37.25,-94.62,37.30,-94.57
2006-04-06 20:55:00 UTC,1144356900,2006-04-06 20:56:00 UTC,1144356960,0,36.05,-93.13,36.07,-93.12
2006-04-07 11:40:00 UTC,1144410000,2006-04-07 11:41:00 UTC,1144410060,0,36.18,-88.15,36.18,-88.12
2006-04-07 12:05:00 UTC,1144411500,2006-04-07 12:06:00 UTC,1144411560,0,36.17,-87.83,36.17,-87.83
2006-04-07 12:10:00 UTC,1144411800,2006-04-07 12:11:00 UTC,1144411860,0,36.18,-87.75,36.18,-87.75
2006-04-07 12:30:00 UTC,1144413000,2006-04-07 12:34:00 UTC,1144413240,3,36.28,-87.28,36.32,-87.17
2006-04-07 12:34:00 UTC,1144413240,2006-04-07 12:36:00 UTC,1144413360,2,35.80,-88.40,35.82,-88.38
2006-04-07 12:34:00 UTC,1144413240,2006-04-07 12:40:00 UTC,1144413600,1,36.28,-87.17,36.28,-87.07
2006-04-07 12:36:00 UTC,1144413360,2006-04-07 12:44:00 UTC,1144413840,2,35.83,-88.37,35.87,-88.30
2006-04-07 12:40:00 UTC,1144413600,2006-04-07 12:44:00 UTC,1144413840,1,35.43,-88.33,35.43,-88.28
2006-04-07 12:53:00 UTC,1144414380,2006-04-07 13:00:00 UTC,1144414800,2,35.88,-88.18,35.88,-88.02
2006-04-07 13:05:00 UTC,1144415100,2006-04-07 13:12:00 UTC,1144415520,1,35.90,-87.92,35.93,-87.83
2006-04-07 13:08:00 UTC,1144415280,2006-04-07 13:11:00 UTC,1144415460,3,36.32,-86.77,36.32,-86.68
2006-04-07 13:12:00 UTC,1144415520,2006-04-07 13:32:00 UTC,1144416720,3,36.33,-86.65,36.40,-86.37
2006-04-07 13:43:00 UTC,1144417380,2006-04-07 13:43:00 UTC,1144417380,0,35.58,-87.53,35.58,-87.53
2006-04-07 14:35:00 UTC,1144420500,2006-04-07 14:45:00 UTC,1144421100,0,32.78,-92.30,32.83,-92.20
2006-04-07 15:04:00 UTC,1144422240,2006-04-07 15:14:00 UTC,1144422840,2,36.90,-85.82,36.90,-85.73
2006-04-07 15:14:00 UTC,1144422840,2006-04-07 15:18:00 UTC,1144423080,2,36.90,-85.73,36.90,-85.70
2006-04-07 15:36:00 UTC,1144424160,2006-04-07 15:41:00 UTC,1144424460,0,33.37,-90.45,33.40,-90.38
2006-04-07 15:45:00 UTC,1144424700,2006-04-07 15:48:00 UTC,1144424880,1,38.32,-87.12,38.32,-87.10
2006-04-07 15:45:00 UTC,1144424700,2006-04-07 16:00:00 UTC,1144425600,1,35.83,-85.97,35.83,-85.72
2006-04-07 15:53:00 UTC,1144425180,2006-04-07 15:55:00 UTC,1144425300,0,33.37,-91.00,33.37,-91.00
2006-04-07 15:56:00 UTC,1144425360,2006-04-07 16:03:00 UTC,1144425780,0,34.32,-89.10,34.33,-89.05
2006-04-07 16:14:00 UTC,1144426440,2006-04-07 16:16:00 UTC,1144426560,1,40.87,-84.97,40.85,-84.97
2006-04-07 16:43:00 UTC,1144428180,2006-04-07 16:45:00 UTC,1144428300,0,33.30,-90.55,33.32,-90.53
2006-04-07 16:46:00 UTC,1144428360,2006-04-07 16:51:00 UTC,1144428660,1,35.90,-85.08,35.95,-84.98
2006-04-07 16:50:00 UTC,1144428600,2006-04-07 16:52:00 UTC,1144428720,0,34.75,-87.97,34.75,-87.97
2006-04-07 16:52:00 UTC,1144428720,2006-04-07 16:54:00 UTC,1144428840,0,33.37,-90.42,33.37,-90.40
2006-04-07 17:14:00 UTC,1144430040,2006-04-07 17:16:00 UTC,1144430160,0,34.87,-87.62,34.87,-87.60
2006-04-07 17:17:00 UTC,1144430220,2006-04-07 17:18:00 UTC,1144430280,0,35.32,-86.52,35.33,-86.52
2006-04-07 17:18:00 UTC,1144430280,2006-04-07 17:19:00 UTC,1144430340,0,35.28,-86.50,35.28,-86.50
2006-04-07 17:25:00 UTC,1144430700,2006-04-07 17:29:00 UTC,1144430940,1,34.70,-87.75,34.73,-87.65
2006-04-07 17:28:00 UTC,1144430880,2006-04-07 17:35:00 UTC,1144431300,1,35.58,-85.92,35.58,-85.92
2006-04-07 17:30:00 UTC,1144431000,2006-04-07 17:32:00 UTC,1144431120,0,35.22,-86.47,35.22,-86.45
2006-04-07 17:55:00 UTC,1144432500,2006-04-07 18:10:00 UTC,1144433400,1,34.67,-87.70,34.70,-87.52
2006-04-07 18:02:00 UTC,1144432920,2006-04-07 18:07:00 UTC,1144433220,1,37.37,-87.15,37.37,-87.12
2006-04-07 18:05:00 UTC,1144433100,2006-04-07 18:08:00 UTC,1144433280,1,34.88,-87.10,34.88,-87.08
2006-04-07 18:35:00 UTC,1144434900,2006-04-07 18:36:00 UTC,1144434960,0,33.95,-89.00,33.95,-89.00
2006-04-07 18:45:00 UTC,1144435500,2006-04-07 18:46:00 UTC,1144435560,0,34.92,-86.52,34.92,-86.52
2006-04-07 18:48:00 UTC,1144435680,2006-04-07 18:48:00 UTC,1144435680,0,34.98,-86.52,35.00,-86.52
2006-04-07 18:49:00 UTC,1144435740,2006-04-07 18:55:00 UTC,1144436100,0,35.02,-86.50,35.02,-86.50
2006-04-07 19:01:00 UTC,1144436460,2006-04-07 19:02:00 UTC,1144436520,0,35.17,-86.40,35.17,-86.40
2006-04-07 19:45:00 UTC,1144439100,2006-04-07 19:45:00 UTC,1144439100,0,34.58,-87.43,34.58,-87.40
2006-04-07 19:55:00 UTC,1144439700,2006-04-07 20:04:00 UTC,1144440240,1,34.13,-88.08,34.22,-87.88
2006-04-07 20:00:00 UTC,1144440000,2006-04-07 20:04:00 UTC,1144440240,0,34.33,-87.93,34.37,-87.90
2006-04-07 20:30:00 UTC,1144441800,2006-04-07 20:31:00 UTC,1144441860,0,34.45,-87.47,34.45,-87.47
2006-04-07 20:55:00 UTC,1144443300,2006-04-07 21:00:00 UTC,1144443600,0,33.47,-90.67,33.48,-90.62
2006-04-07 21:00:00 UTC,1144443600,2006-04-07 21:00:00 UTC,1144443600,0,34.57,-87.13,34.57,-87.13
2006-04-07 21:00:00 UTC,1144443600,2006-04-07 21:01:00 UTC,1144443660,1,34.22,-87.63,34.22,-87.63
2006-04-07 21:01:00 UTC,1144443660,2006-04-07 21:06:00 UTC,1144443960,1,34.22,-87.63,34.25,-87.57
2006-04-07 21:16:00 UTC,1144444560,2006-04-07 21:18:00 UTC,1144444680,0,34.60,-86.95,34.60,-86.93
2006-04-07 21:24:00 UTC,1144445040,2006-04-07 21:25:00 UTC,1144445100,0,34.67,-86.85,34.67,-86.85
2006-04-07 21:35:00 UTC,1144445700,2006-04-07 21:40:00 UTC,1144446000,1,34.37,-87.03,34.35,-87.00
2006-04-07 21:41:00 UTC,1144446060,2006-04-07 21:48:00 UTC,1144446480,1,34.37,-87.12,34.45,-87.05
2006-04-07 22:15:00 UTC,1144448100,2006-04-07 22:16:00 UTC,1144448160,0,34.37,-86.50,34.35,-86.47
2006-04-07 22:50:00 UTC,1144450200,2006-04-07 22:52:00 UTC,1144450320,1,34.23,-86.77,34.23,-86.77
2006-04-07 23:44:00 UTC,1144453440,2006-04-07 23:44:00 UTC,1144453440,0,34.40,-85.65,34.40,-85.65
2006-04-08 00:16:00 UTC,1144455360,2006-04-08 00:20:00 UTC,1144455600,1,33.65,-86.82,33.63,-86.78
2006-04-08 00:23:00 UTC,1144455780,2006-04-08 00:27:00 UTC,1144456020,1,33.58,-86.67,33.60,-86.62
2006-04-08 00:52:00 UTC,1144457520,2006-04-08 00:53:00 UTC,1144457580,1,33.77,-86.00,33.77,-86.00
2006-04-08 02:03:00 UTC,1144461780,2006-04-08 02:04:00 UTC,1144461840,0,33.28,-86.37,33.25,-86.37
2006-04-08 02:20:00 UTC,1144462800,2006-04-08 02:28:00 UTC,1144463280,0,33.97,-85.25,33.97,-85.18
2006-04-08 02:30:00 UTC,1144463400,2006-04-08 02:35:00 UTC,1144463700,2,34.02,-85.07,34.02,-85.02
2006-04-08 02:50:00 UTC,1144464600,2006-04-08 03:00:00 UTC,1144465200,0,33.97,-84.67,33.95,-84.55
2006-04-08 02:55:00 UTC,1144464900,2006-04-08 03:02:00 UTC,1144465320,1,34.07,-84.52,34.07,-84.40
2006-04-08 03:02:00 UTC,1144465320,2006-04-08 03:15:00 UTC,1144466100,1,34.07,-84.42,34.07,-84.30
2006-04-08 04:09:00 UTC,1144469340,2006-04-08 04:10:00 UTC,1144469400,0,34.28,-83.45,34.28,-83.45
2006-04-08 14:53:00 UTC,1144507980,2006-04-08 14:53:00 UTC,1144507980,1,32.67,-80.11,32.67,-80.11
2006-04-08 15:20:00 UTC,1144509600,2006-04-08 15:20:00 UTC,1144509600,0,32.78,-79.93,32.78,-79.93
2006-04-08 15:23:00 UTC,1144509780,2006-04-08 15:23:00 UTC,1144509780,0,32.83,-79.51,32.83,-79.88
2006-04-08 15:25:00 UTC,1144509900,2006-04-08 15:25:00 UTC,1144509900,0,32.78,-79.51,32.78,-79.51
2006-04-08 15:25:00 UTC,1144509900,2006-04-08 15:25:00 UTC,1144509900,0,32.83,-79.51,32.83,-79.88
2006-04-13 18:10:00 UTC,1144951800,2006-04-13 18:10:00 UTC,1144951800,0,42.05,-92.52,42.05,-92.52
2006-04-13 18:40:00 UTC,1144953600,2006-04-13 18:42:00 UTC,1144953720,0,42.10,-91.60,42.10,-91.60
2006-04-13 18:50:00 UTC,1144954200,2006-04-13 18:58:00 UTC,1144954680,0,41.98,-92.05,41.97,-91.98
2006-04-13 19:15:00 UTC,1144955700,2006-04-13 19:22:00 UTC,1144956120,1,42.08,-91.33,42.08,-91.25
2006-04-13 19:16:00 UTC,1144955760,2006-04-13 19:22:00 UTC,1144956120,1,41.55,-91.68,41.57,-91.62
2006-04-13 19:29:00 UTC,1144956540,2006-04-13 19:37:00 UTC,1144957020,2,41.67,-91.55,41.67,-91.55
2006-04-13 19:38:00 UTC,1144957080,2006-04-13 19:48:00 UTC,1144957680,1,41.60,-91.48,41.67,-91.48
2006-04-13 19:45:00 UTC,1144957500,2006-04-13 19:46:00 UTC,1144957560,1,41.43,-91.38,41.43,-91.37
2006-04-13 19:46:00 UTC,1144957560,2006-04-13 20:02:00 UTC,1144958520,1,41.43,-91.38,41.45,-91.22
2006-04-13 19:48:00 UTC,1144957680,2006-04-13 19:49:00 UTC,1144957740,1,41.48,-91.38,41.48,-91.37
2006-04-13 19:49:00 UTC,1144957740,2006-04-13 19:56:00 UTC,1144958160,1,41.48,-91.38,41.50,-91.30
2006-04-13 20:13:00 UTC,1144959180,2006-04-13 20:20:00 UTC,1144959600,0,41.40,-91.12,41.38,-91.05
2006-04-13 20:19:00 UTC,1144959540,2006-04-13 20:20:00 UTC,1144959600,1,41.67,-91.48,41.63,-91.43
2006-04-13 20:20:00 UTC,1144959600,2006-04-13 20:26:00 UTC,1144959960,0,41.40,-91.07,41.40,-91.03
2006-04-13 20:29:00 UTC,1144960140,2006-04-13 20:33:00 UTC,1144960380,1,41.33,-90.98,41.33,-90.93
2006-04-13 20:33:00 UTC,1144960380,2006-04-13 20:55:00 UTC,1144961700,1,41.33,-90.95,41.32,-90.75
2006-04-13 20:42:00 UTC,1144960920,2006-04-13 20:45:00 UTC,1144961100,1,41.60,-90.37,41.60,-90.33
2006-04-13 20:57:00 UTC,1144961820,2006-04-13 21:01:00 UTC,1144962060,1,41.25,-90.97,41.23,-90.93
2006-04-13 21:07:00 UTC,1144962420,2006-04-13 21:11:00 UTC,1144962660,2,41.27,-90.62,41.27,-90.58
2006-04-13 21:12:00 UTC,1144962720,2006-04-13 21:15:00 UTC,1144962900,1,41.05,-90.55,41.07,-90.55
2006-04-13 23:25:00 UTC,1144970700,2006-04-13 23:25:00 UTC,1144970700,0,40.18,-89.38,40.18,-89.38
2006-04-13 23:27:00 UTC,1144970820,2006-04-13 23:32:00 UTC,1144971120,0,40.15,-89.37,40.13,-89.30
2006-04-14 15:35:00 UTC,1145028900,2006-04-14 15:45:00 UTC,1145029500,1,37.65,-121.00,37.65,-121.00
2006-04-14 17:33:00 UTC,1145035980,2006-04-14 17:34:00 UTC,1145036040,0,41.25,-88.83,41.25,-88.82
2006-04-14 18:57:00 UTC,1145041020,2006-04-14 18:58:00 UTC,1145041080,0,40.48,-87.52,40.48,-87.52
2006-04-14 18:58:00 UTC,1145041080,2006-04-14 19:05:00 UTC,1145041500,0,40.55,-86.93,40.53,-86.87
2006-04-14 19:18:00 UTC,1145042280,2006-04-14 19:25:00 UTC,1145042700,1,40.53,-86.75,40.52,-86.70
2006-04-14 19:25:00 UTC,1145042700,2006-04-14 19:26:00 UTC,1145042760,0,40.52,-86.70,40.52,-86.68
2006-04-14 21:58:00 UTC,1145051880,2006-04-14 21:59:00 UTC,1145051940,1,39.32,-85.63,39.32,-85.63
2006-04-15 15:33:00 UTC,1145115180,2006-04-15 16:15:00 UTC,1145117700,2,40.13,-96.78,40.45,-96.47
2006-04-15 16:15:00 UTC,1145117700,2006-04-15 16:25:00 UTC,1145118300,1,40.43,-96.42,40.52,-96.37
2006-04-15 16:48:00 UTC,1145119680,2006-04-15 16:48:00 UTC,1145119680,0,39.48,-96.13,39.48,-96.13
2006-04-15 17:20:00 UTC,1145121600,2006-04-15 17:36:00 UTC,1145122560,0,39.53,-95.82,39.63,-95.62
2006-04-15 17:33:00 UTC,1145122380,2006-04-15 17:37:00 UTC,1145122620,1,40.48,-95.85,40.52,-95.85
2006-04-15 17:36:00 UTC,1145122560,2006-04-15 17:36:00 UTC,1145122560,0,39.67,-95.58,39.67,-95.58
2006-04-15 17:40:00 UTC,1145122800,2006-04-15 17:43:00 UTC,1145122980,0,39.67,-95.57,39.70,-95.55
2006-04-15 17:44:00 UTC,1145123040,2006-04-15 17:49:00 UTC,1145123340,1,39.70,-95.50,39.72,-95.45
2006-04-15 17:52:00 UTC,1145123520,2006-04-15 17:52:00 UTC,1145123520,0,39.78,-95.43,39.78,-95.43
2006-04-15 18:03:00 UTC,1145124180,2006-04-15 18:08:00 UTC,1145124480,0,39.77,-95.27,39.77,-95.25
2006-04-15 19:05:00 UTC,1145127900,2006-04-15 19:07:00 UTC,1145128020,0,39.07,-95.08,39.07,-95.08
2006-04-15 19:20:00 UTC,1145128800,2006-04-15 19:25:00 UTC,1145129100,0,39.07,-94.93,39.10,-94.90
2006-04-15 19:25:00 UTC,1145129100,2006-04-15 19:27:00 UTC,1145129220,0,39.05,-94.92,39.07,-94.92
2006-04-15 19:38:00 UTC,1145129880,2006-04-15 19:44:00 UTC,1145130240,0,39.75,-94.48,39.75,-94.48
2006-04-15 19:43:00 UTC,1145130180,2006-04-15 19:43:00 UTC,1145130180,0,41.70,-94.97,41.70,-94.97
2006-04-15 19:43:00 UTC,1145130180,2006-04-15 20:05:00 UTC,1145131500,2,39.75,-94.48,39.90,-94.33
2006-04-15 20:15:00 UTC,1145132100,2006-04-15 20:30:00 UTC,1145133000,0,39.38,-94.15,39.47,-94.02
2006-04-16 13:35:00 UTC,1145194500,2006-04-16 13:37:00 UTC,1145194620,1,39.90,-89.10,39.90,-89.08
2006-04-16 13:53:00 UTC,1145195580,2006-04-16 13:53:00 UTC,1145195580,0,39.55,-89.22,39.55,-89.22
2006-04-16 14:05:00 UTC,1145196300,2006-04-16 14:05:00 UTC,1145196300,0,39.48,-89.03,39.48,-89.03
2006-04-16 14:07:00 UTC,1145196420,2006-04-16 14:07:00 UTC,1145196420,0,39.58,-89.13,39.58,-89.13
2006-04-16 15:57:00 UTC,1145203020,2006-04-16 15:58:00 UTC,1145203080,0,40.75,-88.15,40.75,-88.13
2006-04-16 16:09:00 UTC,1145203740,2006-04-16 16:19:00 UTC,1145204340,2,39.02,-88.43,39.03,-88.37
2006-04-16 16:15:00 UTC,1145204100,2006-04-16 16:23:00 UTC,1145204580,1,39.58,-88.32,39.55,-88.25
2006-04-16 16:18:00 UTC,1145204280,2006-04-16 16:22:00 UTC,1145204520,2,39.03,-88.35,39.05,-88.32
2006-04-16 16:25:00 UTC,1145204700,2006-04-16 16:27:00 UTC,1145204820,0,39.60,-88.22,39.60,-88.20
2006-04-16 16:41:00 UTC,1145205660,2006-04-16 16:42:00 UTC,1145205720,0,40.83,-87.95,40.82,-87.92
2006-04-16 17:09:00 UTC,1145207340,2006-04-16 17:09:00 UTC,1145207340,0,38.95,-87.80,38.95,-87.80
2006-04-16 17:20:00 UTC,1145208000,2006-04-16 17:21:00 UTC,1145208060,0,40.93,-87.75,40.93,-87.73
2006-04-16 17:56:00 UTC,1145210160,2006-04-16 17:57:00 UTC,1145210220,0,40.98,-87.68,40.98,-87.68
2006-04-16 18:06:00 UTC,1145210760,2006-04-16 18:07:00 UTC,1145210820,1,39.00,-87.73,39.00,-87.73
2006-04-17 16:05:00 UTC,1145289900,2006-04-17 16:07:00 UTC,1145290020,1,34.35,-78.70,34.35,-78.68
