globalDomain,GRIBEditionNumber,tablesVersionLatest,grib2divider,is_efas,angularPrecision,missingValue,ieeeFloats,isHindcast,section0Length,identifier,discipline,editionNumber,totalLength,sectionNumber,section1Length,numberOfSection,centre,centreDescription,subCentre,tablesVersion,masterDir,localTablesVersion,localDir,localDir,significanceOfReferenceTime,year,month,day,hour,minute,second,dataDate,julianDay,dataTime,productionStatusOfProcessedData,typeOfProcessedData,md5Section1,selectStepTemplateInterval,selectStepTemplateInstant,stepType,setCalendarId,deleteCalendarId,is_uerra,sectionNumber,grib2LocalSectionPresent,deleteLocalDefinition,sectionNumber,gridDescriptionSectionPresent,section3Length,numberOfSection,sourceOfGridDefinition,numberOfDataPoints,numberOfOctectsForNumberOfPoints,interpretationOfNumberOfPoints,PLPresent,gridDefinitionTemplateNumber,gridDefinitionDescription,shapeOfTheEarth,scaleFactorOfRadiusOfSphericalEarth,scaledValueOfRadiusOfSphericalEarth,scaleFactorOfEarthMajorAxis,scaledValueOfEarthMajorAxis,scaleFactorOfEarthMinorAxis,scaledValueOfEarthMinorAxis,radius,Nx,Ny,latitudeOfFirstGridPoint,latitudeOfFirstGridPointInDegrees,longitudeOfFirstGridPoint,longitudeOfFirstGridPointInDegrees,resolutionAndComponentFlags,resolutionAndComponentFlags1,resolutionAndComponentFlags2,iDirectionIncrementGiven,jDirectionIncrementGiven,uvRelativeToGrid,resolutionAndComponentFlags6,resolutionAndComponentFlags7,resolutionAndComponentFlags8,ijDirectionIncrementGiven,LaD,LaDInDegrees,LoV,LoVInDegrees,Dx,DxInMetres,Dy,DyInMetres,projectionCentreFlag,scanningMode,iScansNegatively,jScansPositively,jPointsAreConsecutive,alternativeRowScanning,iScansPositively,scanningMode5,scanningMode6,scanningMode7,scanningMode8,Latin1,Latin1InDegrees,Latin2,Latin2InDegrees,latitudeOfSouthernPole,latitudeOfSouthernPoleInDegrees,longitudeOfSouthernPole,longitudeOfSouthernPoleInDegrees,latLonValues,latitudes,longitudes,section3Padding,gridType,md5Section3,sectionNumber,section4Length,numberOfSection,NV,neitherPresent,productDefinitionTemplateNumber,genVertHeightCoords,parameterCategory,parameterNumber,parameterUnits,parameterName,typeOfGeneratingProcess,backgroundProcess,generatingProcessIdentifier,hoursAfterDataCutoff,minutesAfterDataCutoff,indicatorOfUnitOfTimeRange,_x,stepUnits,forecastTime,startStep,endStep,stepRange,stepTypeInternal,validityDate,validityTime,typeOfFirstFixedSurface,unitsOfFirstFixedSurface,nameOfFirstFixedSurface,scaleFactorOfFirstFixedSurface,scaledValueOfFirstFixedSurface,typeOfSecondFixedSurface,unitsOfSecondFixedSurface,nameOfSecondFixedSurface,scaleFactorOfSecondFixedSurface,scaledValueOfSecondFixedSurface,pressureUnits,typeOfLevel,level,bottomLevel,topLevel,tempPressureUnits,paramIdECMF,paramId,shortNameECMF,shortName,unitsECMF,units,nameECMF,name,cfNameECMF,cfName,cfVarNameECMF,cfVarName,modelName,ifsParam,PVPresent,deletePV,md5Section4,lengthOfHeaders,md5Headers,sectionNumber,section5Length,numberOfSection,numberOfValues,dataRepresentationTemplateNumber,packingType,referenceValue,referenceValueError,binaryScaleFactor,decimalScaleFactor,optimizeScaleFactor,bitsPerValue,typeOfOriginalFieldValues,typeOfCompressionUsed,targetCompressionRatio,md5Section5,sectionNumber,section6Length,numberOfSection,bitMapIndicator,bitmapPresent,md5Section6,sectionNumber,section7Length,numberOfSection,maximum,minimum,average,numberOfMissing,standardDeviation,skewness,kurtosis,isConstant,changeDecimalPrecision,decimalPrecision,setBitsPerValue,getNumberOfValues,scaleValuesBy,offsetValuesBy,productType,md5Section7,section8Length,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,25858,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,3,5,gpm,Geopotential height ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,243,unknown,Convective cloud top level,0,0,255,unknown,Missing,0,0,hPa,unknown,0,0,0,hPa,156,156,gh,gh,gpm,gpm,Geopotential Height,Geopotential Height,geopotential_height,geopotential_height,gh,gh,unknown,156,0,1,b283078063ad17c643819021733a895b,136,36706dd65f8c314bd5ddf7d3d8fdb2e6,7,23,7,151987,40,grid_jpeg,-5000,0.000488281,-1,0,0,16,0,0,255,4de0b6d29cc146f2ef6b9158c069f06e,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,25673,7,12101,-5000,-4810.27,0,1376.79,8.26692,72.3664,0,0,0,16,151987,1,0,unknown,28293e48156069cd33fc1682f4fbbfc1,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,126331,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,3,5,gpm,Geopotential height ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,2,unknown,Cloud base level ,0,0,255,unknown,Missing,0,0,hPa,cloudBase,0,0,0,hPa,156,156,gh,gh,gpm,gpm,Geopotential Height,Geopotential Height,geopotential_height,geopotential_height,gh,gh,unknown,156,0,1,f98785b9c785b2147a40419d13ff8768,136,d1c428c5b1d2c6120511e8b95b155130,7,23,7,76751,40,grid_jpeg,18.3938,1.90735e-06,-1,0,0,15,0,0,255,22af2673d6c2995798696c9885080d93,7,19005,7,0,1,a8e75eabb1a5ab37911f30ec4916a5f3,7,107147,7,11259.4,18.3938,1708.34,75236,1699.65,2.25738,5.22366,0,0,0,15,151987,1,0,unknown,86ce5f06ec45e674458cdd3365ff9b52,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,145356,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,3,5,gpm,Geopotential height ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,215,215,215,0,0,255,unknown,Missing,0,0,hPa,unknown,0,0,0,hPa,156,156,gh,gh,gpm,gpm,Geopotential Height,Geopotential Height,geopotential_height,geopotential_height,gh,gh,unknown,156,0,1,ab38c16078c250e46392d04c725764a9,136,2e744d56308cc86c0f05e9545dfc850f,7,23,7,81790,40,grid_jpeg,35.9394,3.8147e-06,-2,0,0,16,0,0,255,cb4ad3607a2c12a78bd9786831e773aa,7,19005,7,0,1,11e7c6b18a21efd6a8e32287d1072568,7,126172,7,11074.4,35.9394,1927.04,70197,2136.8,1.92095,2.92283,0,0,0,16,151987,1,0,unknown,317e734cbf42676b7ee5aef6d1e9468c,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,141440,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,3,5,gpm,Geopotential height ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,3,unknown,Level of cloud tops ,0,0,255,unknown,Missing,0,0,hPa,cloudTop,0,0,0,hPa,156,156,gh,gh,gpm,gpm,Geopotential Height,Geopotential Height,geopotential_height,geopotential_height,gh,gh,unknown,156,0,1,049a0f51f933d7b6f4baf00a906033e4,136,39ae54b4728d29a1e1965baee6aa1560,7,23,7,77337,40,grid_jpeg,89.5607,7.62939e-06,-2,0,0,16,0,0,255,274242e82a2737723e6753a0b4e20f1a,7,19005,7,0,1,5eff695823f8217d4c04264cc88bf4aa,7,122256,7,13154.8,89.5607,4617.52,74650,3742.52,0.570611,-1.35261,0,0,0,16,151987,1,0,unknown,5b7e673d086a64e7fdc109098e78acb6,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,35510,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,7,8,J kg-1,Storm relative helicity ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,sfc,m,Specified height level above ground ,0,3000,sfc,m,Specified height level above ground ,0,0,hPa,heightAboveGroundLayer,3000,0,hPa,260125,260125,hlcy,hlcy,J kg**-1,J kg**-1,Storm relative helicity,Storm relative helicity,unknown,unknown,hlcy,hlcy,unknown,260125,0,1,53dfd3f0648db9cbfd40caccb7cde6bd,136,3b29798be488da9df7a28434b52a125f,7,23,7,151987,40,grid_jpeg,-23.3768,1.90735e-06,0,-1,0,7,0,0,255,bf62d7e6073fd7fac99762ad282b5e11,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,35325,7,636.232,-233.768,103.786,0,98.7441,1.45702,2.22827,0,-1,-1,7,151987,1,0,unknown,99e229adbec3a9967142b7f84d89e9ad,4,7777,,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,73650,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,7,8,J kg-1,Storm relative helicity ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,sfc,m,Specified height level above ground ,0,1000,sfc,m,Specified height level above ground ,0,0,hPa,heightAboveGroundLayer,1000,0,hPa,260125,260125,hlcy,hlcy,J kg**-1,J kg**-1,Storm relative helicity,Storm relative helicity,unknown,unknown,hlcy,hlcy,unknown,260125,0,1,5ee97f2ddf4f964f20de1c53d450be29,136,7cb668e4287ec9320142e6bd8c05d38f,7,23,7,151987,40,grid_jpeg,-178.588,1.52588e-05,0,0,0,10,0,0,255,fe8501af61b7a696db7bb118a6eaeaa7,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,73465,7,518.412,-178.588,49.1347,0,81.3595,1.91662,4.29198,0,0,0,10,151987,1,0,unknown,79d85f242f9b8a0318c8db1f35f19605,4,7777,,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,120564,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,2,194,194,194,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,sfc,m,Specified height level above ground ,0,0,sfc,m,Specified height level above ground ,0,6000,hPa,heightAboveGroundLayer,0,6000,hPa,0,260070,unknown,ustm,unknown,m s**-1,unknown,U-component storm motion,unknown,unknown,unknown,unknown,unknown,260070,0,1,011cb4113633374ccc4b0b4dd05cd67c,136,bcb99aac6ab1bd6700ab8a42ab5ceed3,7,23,7,151987,40,grid_jpeg,-18.0099,1.90735e-06,-4,0,0,10,0,0,255,55bcc30bf32f007c00a23f9068fb9b08,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,62404,7,33.9901,-18.0099,4.44909,0,7.98385,0.455697,0.00497289,0,0,0,10,151987,1,0,unknown,82bf396f0dba54af633b08cd04c0f6dc,4,,,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,149154,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,2,15,s-1,Vertical u-component shear ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,sfc,m,Specified height level above ground ,0,0,sfc,m,Specified height level above ground ,0,6000,hPa,heightAboveGroundLayer,0,6000,hPa,3045,3045,vucsh,vucsh,s**-1,s**-1,Vertical u-component shear,Vertical u-component shear,unknown,unknown,vucsh,vucsh,unknown,3045,0,1,80100b2036a34975377411e67e4cdf33,136,bda84daf88f8ad623883644f2676897d,7,23,7,151987,40,grid_jpeg,-14.9251,9.53674e-07,-4,0,0,11,0,0,255,10abb70a42fb3a87a5fd5886bfd1f08d,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,74183,7,52.1999,-14.9251,14.6134,0,11.0472,0.615439,-0.0274271,0,0,0,11,151987,1,0,unknown,e1bbbb0ba0e2084d715a7ecf5d9ecbfc,4,,,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,52988,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,3,0,Pa,Pressure ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,7,unknown,Tropopause ,0,0,255,unknown,Missing,0,0,hPa,tropopause,0,0,0,hPa,54,54,pres,pres,Pa,Pa,Pressure,Pressure,unknown,unknown,pres,pres,unknown,54,0,1,7c4195792d9615b6ca5bb09b8cbb8d43,136,f8adecbd0f64150b99bcd02a023472b0,7,23,7,151987,40,grid_jpeg,63,3.8147e-06,0,-2,0,9,0,0,255,58a2c66a7d3967f75d41d56c359411bd,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,52803,7,49800,6300,19396.4,0,8804.73,0.109405,-1.17627,0,-2,-2,9,151987,1,0,unknown,91e59b392cf31965834e661842156ab1,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,45808,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,0,0,K,Temperature ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,7,unknown,Tropopause ,0,0,255,unknown,Missing,0,0,hPa,tropopause,0,0,0,hPa,130,130,t,t,K,K,Temperature,Temperature,air_temperature,air_temperature,t,t,unknown,130,0,1,f08cf1f30c2e6985c9e362be6fd0a339,136,a3f42161b061b9131c9b903f291937d1,7,23,7,151987,40,grid_jpeg,192.837,1.52588e-05,-3,0,0,9,0,0,255,258419dfcf5846f0cc373e060f29cec6,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,45623,7,250.212,192.837,211.402,0,10.3,-0.0689833,-1.11853,0,0,0,9,151987,1,0,unknown,801163ed0adf55e2d639beb7be448c77,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,36481,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,0,2,K,Potential temperature ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,7,unknown,Tropopause ,0,0,255,unknown,Missing,0,0,hPa,tropopause,0,0,0,hPa,3,3,pt,pt,K,K,Potential temperature,Potential temperature,unknown,unknown,pt,pt,unknown,3,0,1,a1ff6a94723148449d80f5f3e0757002,136,dfa6e2977aa86286c437abb38a01c18c,7,23,7,151987,40,grid_jpeg,291,3.05176e-05,0,0,0,8,0,0,255,30021df8d9e43dd326ea207b25280b71,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,36296,7,453,291,351.119,0,35.9994,0.333588,-1.39104,0,0,0,8,151987,1,0,unknown,ce372f731dfa2c7ee9b0fad4000c546f,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,132315,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,2,2,m s-1,u-component of wind ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,7,unknown,Tropopause ,0,0,255,unknown,Missing,0,0,hPa,tropopause,0,0,0,hPa,131,131,u,u,m s**-1,m s**-1,U component of wind,U component of wind,eastward_wind,eastward_wind,u,u,unknown,131,0,1,6daa57f741bd87d5205181c56b6c15bf,136,be04c9e3fae5563c3ab0a2969ea5ad56,7,23,7,151987,40,grid_jpeg,-11.1872,9.53674e-07,-4,0,0,11,0,0,255,84498b6a3276432a60f8097f7313608f,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,66898,7,70.4378,-11.1872,21.5683,0,17.2505,0.694859,-0.337778,0,0,0,11,151987,1,0,unknown,0e7c9458e5850bf50d9e1d30c62d9549,4,,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,59042,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,3,0,Pa,Pressure ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,6,unknown,Maximum wind level ,0,0,255,unknown,Missing,0,0,hPa,maxWind,0,0,0,hPa,54,54,pres,pres,Pa,Pa,Pressure,Pressure,unknown,unknown,pres,pres,unknown,54,0,1,0dec0b8902ce8313c2385734f6581dff,136,9979f89caef3179e59ba966921040813,7,23,7,151987,40,grid_jpeg,100,7.62939e-06,0,-2,0,9,0,0,255,01d057f2041a26e0eb7dc0d7d454f930,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,58857,7,50000,10000,21917.4,0,6614.62,0.299522,0.0615266,0,-2,-2,9,151987,1,0,unknown,e393c23426f3cb2fd34a6723c1cbc4ff,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,123924,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,2,2,m s-1,u-component of wind ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,6,unknown,Maximum wind level ,0,0,255,unknown,Missing,0,0,hPa,maxWind,0,0,0,hPa,131,131,u,u,m s**-1,m s**-1,U component of wind,U component of wind,eastward_wind,eastward_wind,u,u,unknown,131,0,1,b802d17d4fe65b6429ac090b572cc756,136,90e6151782f9e3d44c4883cf0427610a,7,23,7,151987,40,grid_jpeg,-14.3629,9.53674e-07,-4,0,0,11,0,0,255,f5aecf23eeed82ad7ff2a20c6df96358,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,59903,7,76.3246,-14.3629,30.2331,0,17.5296,0.0291806,-0.497206,0,0,0,11,151987,1,0,unknown,d679b6ddc2efe9da3c45bfbaa2f60c3c,4,,
